File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./projects/obs-studio/./UI/log-viewer.cpp,67,11,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,	if (file.open(QIODevice::ReadOnly)) {,97cc1ea87b2a286d0c64c467f5c21f397a775721dd0403eca343b3fa591662c9,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/log-viewer.cpp,128,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char logDir[512];,176b20563fa3a3ef2022548fe4306ab5eb42d05f252eee5d042637ed91d57354,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,258,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[80];,993f92e14b9f08606183213cba5c55864badef29d5682c7370c5390df46d0c2e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,281,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[80];,993f92e14b9f08606183213cba5c55864badef29d5682c7370c5390df46d0c2e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,349,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	static char cmp_str[4096];,17039d4db6861349b1055281c21ebcdd88c2fac4f53d1297755aa4dbe98a6bda,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,385,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char str[4096];,d1e8a0c2f25be307649741e4655c9c947d7a65bd13bb3d50d1baaae023cf20ab,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,396,14,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"		int wNum = MultiByteToWideChar(CP_UTF8, 0, str, -1, NULL, 0);",81e3d14e957cee662a004dafc0dfb9d8ee7016ee2e1563c87ba33a5b97832a8d,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,404,4,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"			MultiByteToWideChar(CP_UTF8, 0, str, -1, &wide_buf[0],",4bff070e40f694e2773d2906d109c8d6c24e31ff670d3e22ba4ae3f0a12a5906,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,546,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,587,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,606,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,611,2,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"	strcat(path, ""/*"");",33b3797919aec0be2caf709248074b50246a48a94db389f9477d78e337c9c00a,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,622,3,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"		strcat(path, ""/basic.ini"");",6df6bbe53a89fceae9d5d8870d7a3033f5b86f7fb603858c08f20c9bddb25ecd,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,652,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,657,2,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"	strcat(path, ""/*.json"");",8e08d7e2b5dd70239b1ba2dc34698f909d0de2df1a574d71c6c8c8173494c0a6,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,732,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1198,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char userDir[512];,019ccf0d7aca2a476ce6dec57c9077c6125325bd152d95a96871a407b7c44f63,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1326,20,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,	if (!branchesFile.open(QIODevice::ReadOnly)) {,3227b04a6bf2b1a5ba043fd81cdcfc6f6dd2212fb9d316b0e46af59a71885b2a,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/obs-app.cpp,1452,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1453,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char new_path[512];,282c1dc542815cdfb848e3527f49212f889bf94fefbcf107f5519be17c134262,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1476,2,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"	strcat(path, ""/*.*"");",bc8f99f7b18375ed42b311d5037b5d27f475f959d9699a72a9ec476134979d2e,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,1507,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1508,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char new_path[512];,282c1dc542815cdfb848e3527f49212f889bf94fefbcf107f5519be17c134262,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,1523,2,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"	strcat(path, ""/scenes.json"");",3043456fd5c378c1d790f4fcfb676528c577d829b46a39d2fccd13a8a6c46a47,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,1526,2,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"	strcat(new_path, "".json"");",408f6f4a79e4760bde1e8df98a4584003bf0ddfcdfeac7791e7cb973e91f32d1,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,1600,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,2020,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char file[256] = {};,5a66bfb5045f923d7b2a4a36e5cd13f0b4e97bef95d04b07ebe575728dfe8639,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,2223,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	logFile.open(wpath, ios_base::in | ios_base::out | ios_base::trunc);",037a56f35717cfa43c6e0bdf6a83ee5a384c905837b0d0ef1241ffcc62fc95fc,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/obs-app.cpp,2225,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	logFile.open(path, ios_base::in | ios_base::out | ios_base::trunc);",2f34f744209c75e8d48d6135360849c25458516542dcccf073865e7d9f6b1047,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/obs-app.cpp,2594,7,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	file.open(wpath, ios_base::in | ios_base::out | ios_base::trunc |",538864c569a981d109c7757d98fc56facd04d1c0400f17d234e6de1e57a68a37,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/obs-app.cpp,2597,7,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	file.open(path, ios_base::in | ios_base::out | ios_base::trunc |",66292f1d969b81736a4bc7a3695f69f85a510387c0f3c18d32118fa531bd69a7,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/obs-app.cpp,2629,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(GlobalLock(mem), text, len);",ee57a81d45a49e1d9e27162a9bd6a078b22659d84126d71e64b57b5afdca671f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,2712,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,2798,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,2851,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char old_path[512];,da2930dbaa7f946b689480384bed03f65393d993164d60a57b741ed6fdb900b9,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,2852,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char new_path[512];,282c1dc542815cdfb848e3527f49212f889bf94fefbcf107f5519be17c134262,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,3181,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path[512];,84c5495f361667f56d4c8b35c20752783366d37996607e98cb138f78699a4ea6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/obs-app.cpp,3200,4,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"			strcat(path, ""/basic.ini"");",6df6bbe53a89fceae9d5d8870d7a3033f5b86f7fb603858c08f20c9bddb25ecd,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,3225,5,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"				strcat(path, ""/recordEncoder.json"");",6de1af41aac672cfdb070d8cbd84ea87e451d91bd8635b7e596461d15ae6e5f2,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-app.cpp,3231,5,4,2,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant string.,CWE-120,"				strcat(path, ""/streamEncoder.json"");",ec492ebe153a635f6043bc89c8fbc25749080a08d9d4001712b9194b30698a5c,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/obs-frontend-api/obs-frontend-api.cpp,48,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(string_data, str.c_str(), str.size() + 1);",0c29aedbb1d3d4d78f68fba9feda0e3963f97247a7a475a1918e973364e4afb0,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./projects/obs-studio/./UI/platform-windows.cpp,64,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t path_utf16[MAX_PATH];,7c5256efdb67eeab7df7a0b7105aade8828918b18614e6d5986fd0eb5bcd281c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/platform-windows.cpp,65,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char path_utf8[MAX_PATH] = {};,6dec04c71953a7e6a334bb7f6d00fde0a1110d5878ef45f65cad6d401b5784a1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/platform-windows.cpp,96,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char conv[MAX_PATH] = {};,429c1be49041e63e04e31d75ef855df09c89647d4ec553f9cd5bbbf196e32284,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/platform-windows.cpp,306,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char path[500];,45028b1a88107e12880d02a7aa9616a023a6c13a17bbf36aac4661ada6237701,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/platform-windows.cpp,307,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char absPath[512];,efbc001c156fb7258fcc1c2da9b7000670385868eac76a37e9320b04305874fc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/platform-x11.cpp,82,13,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	FILE *fp = fopen(""/proc/net/unix"", ""re"");",46d5a5de2932e6fd1b912405ea27919fd231cd76eabec8c3c753eda5ccf82c86,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/platform-x11.cpp,140,11,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"	int fd = open(tmpfile_name.c_str(), O_RDWR | O_CREAT | O_EXLOCK, 0600);",afd767bafa9a64e8280b156f4468fed7b13fb9428dc730c03091e108488b84d8,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./projects/obs-studio/./UI/qt-wrappers.cpp,45,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char full_message[4096];,69a5be4b3e08d52e00f838fb82a0784f9096832fdd6db86e592288b1336e19ae,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/remote-text.cpp,39,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char error[CURL_ERROR_SIZE];,c3c43dadde3c87cb445ebeca1843094cb58e140eb613d3403646407bafb06c8a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/remote-text.cpp,125,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char error_in[CURL_ERROR_SIZE];,083b376e1a65619d2c35f18a82f985427f686695c0381359c3429801fa4aa730,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/update/crypto-helpers-mbedtls.cpp,12,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char hash[64];,e273f702a6352e79483bb8ffffe7c3b8aebf7d1f7b1684aa4bd276ed89047421,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/update/shared-update.cpp,104,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[HASH_READ_BUF_SIZE];,67d243b6d7e791e99c0f2ebf45890ef4830f9f84be047ccb6cc6dedf333d9b1d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/update/win-update.cpp,344,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t cwd[MAX_PATH];,face067a7c51f726416304dd9c9119537efc4cd93850f7653dbad64dd6f8f58a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-dll-blocklist.c,257,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t fileName[MAX_PATH];,5abca11c4205b644de3d3a08fc6e074d6e38e3bb185ff48469f92f20239a1f18,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,49,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t hostName[256];,164286102f6172e2be24e181e284f223b8fac71beb06f8bef27eee04c8067146,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,50,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t path[1024];,4e00c6300403d95e42ca86cbabf7ced223a2032c122acbc1d4b0317ddb145e27,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,131,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t statusCode[8];,6c06b0fe4a57d2f6d1db3e05f69e6ea23ea191fa0f198ff3af1575206cd68c06,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,232,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t hostName[256];,164286102f6172e2be24e181e284f223b8fac71beb06f8bef27eee04c8067146,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,233,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t path[1024];,4e00c6300403d95e42ca86cbabf7ced223a2032c122acbc1d4b0317ddb145e27,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/http.cpp,281,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t statusCode[8];,6c06b0fe4a57d2f6d1db3e05f69e6ea23ea191fa0f198ff3af1575206cd68c06,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./projects/obs-studio/./UI/win-update/updater/init-hook-files.c,118,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t temp[MAX_PATH];,d3444b5b321639ff26ede6ae39719570582d82cff78cf239923908ad0ce7a735,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
